continent,who_region,country,week,new_cases_per_100k,pfv_per_hundred,population
Africa,AFR,Central African Republic,2022-11-21,0.019615389,35.978428,5098038.0
Africa,AFR,Central African Republic,2022-11-28,0.068653863,37.94744,5098038.0
Africa,AFR,Central African Republic,2022-12-12,0.029423084,37.94744,5098038.0
Africa,AFR,Central African Republic,2023-01-02,0.019615389,39.50561,5098038.0
Africa,AFR,Central African Republic,2023-01-09,0.019615389,40.97759,5098038.0
Africa,AFR,Central African Republic,2023-01-16,0.111153873,42.696503,5098038.0
Africa,AFR,Central African Republic,2023-02-27,0.202692356,44.45889,5098038.0
Africa,AFR,Central African Republic,2023-03-20,0.294230839,44.45889,5098038.0
Africa,AFR,Central African Republic,2023-04-24,,44.45889,5098038.0
Africa,AFR,Central African Republic,2023-05-15,,44.45889,5098038.0
Africa,AFR,Central African Republic,2023-06-12,,48.74395,5098038.0
Africa,AFR,Central African Republic,2023-07-10,,48.74395,5098038.0
Africa,AFR,Central African Republic,2023-08-28,,48.74395,5098038.0
Africa,AFR,Chad,2021-07-05,0.0072246559999999994,0.02220498,18455319.0
Africa,AFR,Chad,2021-07-12,0.005418492,0.03237549,18455319.0
Africa,AFR,Chad,2021-07-19,0.005418492,0.03917028,18455319.0
Africa,AFR,Chad,2021-07-26,0.005418492,0.040828336,18455319.0
Africa,AFR,Chad,2021-08-02,0.005418492,0.05235347,18455319.0
Africa,AFR,Chad,2021-08-09,0.005418492,0.05886108,18455319.0
Africa,AFR,Chad,2021-08-16,0.008127738,0.06429041,18455319.0
Africa,AFR,Chad,2021-08-23,0.008127738,0.07950553,18455319.0
Africa,AFR,Chad,2021-08-30,0.005418492,0.08273496,18455319.0
Africa,AFR,Chad,2021-09-06,0.081277381,0.085671775,18455319.0
Africa,AFR,Chad,2021-09-13,0.008127737999999999,0.11575254,18455319.0
Africa,AFR,Chad,2021-09-20,0.005418492,0.1593741,18455319.0
Africa,AFR,Chad,2021-09-27,0.010836984,0.16589256,18455319.0
Africa,AFR,Chad,2021-10-04,0.010836984,0.1820234,18455319.0
Africa,AFR,Chad,2021-10-11,0.028898624333333334,0.21991311000000002,18455319.0
Africa,AFR,Chad,2021-10-18,0.113788334,0.3156055,18455319.0
Africa,AFR,Chad,2021-10-25,0.159845517,0.32538044,18455319.0
Africa,AFR,Chad,2021-11-01,0.8537995389999999,0.33873704000000004,18455319.0
Africa,AFR,Chad,2021-11-08,1.501696379,0.35854976,18455319.0
Africa,AFR,Chad,2021-11-15,,0.38211748,18455319.0
Africa,AFR,Chad,2021-11-22,,0.39459628,18455319.0
Africa,AFR,Chad,2021-11-29,3.023518586,0.41453633,18455319.0
Africa,AFR,Chad,2021-12-06,2.817615886,0.43707183,18455319.0
Africa,AFR,Chad,2022-01-10,1.907309215,0.650788,18455319.0
Africa,AFR,Chad,2022-01-24,0.72607794,0.7376898,18455319.0
Africa,AFR,Chad,2022-01-31,0.382003692,0.7523793,18455319.0
Africa,AFR,Chad,2022-02-14,0.24654139,0.771875,18455319.0
Africa,AFR,Chad,2022-02-28,0.032510953,0.7999862,18455319.0
Africa,AFR,Chad,2022-03-07,0.032510953,0.8249004,18455319.0
Africa,AFR,Chad,2022-03-14,0.075858889,0.83031887,18455319.0
Africa,AFR,Chad,2022-03-28,0.1422354175,4.0950527,18455319.0
Africa,AFR,Chad,2022-04-04,0.189647223,11.046154,18455319.0
Africa,AFR,Chad,2022-04-25,0.081277381,11.311422,18455319.0
Africa,AFR,Chad,2022-05-16,0.008127738,11.320644,18455319.0
Africa,AFR,Chad,2022-05-30,0.008127738,11.332592,18455319.0
Africa,AFR,Chad,2022-06-13,0.016255476,11.343733,18455319.0
Africa,AFR,Chad,2022-08-08,0.051475675,19.554873,18455319.0
Africa,AFR,Chad,2022-08-22,0.216739684,19.569519,18455319.0
Africa,AFR,Chad,2022-09-26,0.051475675,19.609598,18455319.0
Africa,AFR,Chad,2022-11-07,0.02709246,19.625051,18455319.0
Africa,AFR,Chad,2022-12-05,0.005418492,19.642506,18455319.0
Africa,AFR,Chad,2023-01-30,0.02709246,19.642506,18455319.0
Africa,AFR,Chad,2023-08-07,0.004334794,26.040552,18455319.0
Africa,AFR,Chad,2023-09-04,0.003251095,26.766386,18455319.0
Africa,AFR,Chad,2023-11-13,0.002167397,27.19558,18455319.0
Africa,AFR,Chad,2023-12-25,,27.202782,18455319.0
Africa,AFR,Comoros,2021-05-10,0.539444803,0.070487455,834191.0
Africa,AFR,Comoros,2021-05-17,0.2996915575,1.027042955,834191.0
Africa,AFR,Comoros,2021-05-24,0.479506492,4.4214096,834191.0
Africa,AFR,Comoros,2021-06-07,0.239753246,4.941314,834191.0
Africa,AFR,Comoros,2021-07-19,0.239753246,4.941314,834191.0
Africa,AFR,Comoros,2021-08-02,0.179814934,4.9578576,834191.0
Africa,AFR,Comoros,2021-08-09,0.299691557,4.9578576,834191.0
Africa,AFR,Comoros,2021-08-16,0.179814934,4.9578576,834191.0
Africa,AFR,Comoros,2021-09-06,0.359629869,19.132788,834191.0
Africa,AFR,Comoros,2021-09-20,0.119876623,19.43176,834191.0
Africa,AFR,Comoros,2021-09-27,0.599383115,19.43176,834191.0
Africa,AFR,Comoros,2021-10-04,0.239753246,19.43176,834191.0
Africa,AFR,Comoros,2021-10-11,0.479506492,19.43176,834191.0
Africa,AFR,Comoros,2021-10-18,0.119876623,19.43176,834191.0
Africa,AFR,Comoros,2021-11-01,1.078889607,21.47158,834191.0
Africa,AFR,Comoros,2021-11-08,2.037902591,23.759308,834191.0
Africa,AFR,Comoros,2021-11-22,1.078889607,28.927427,834191.0
Africa,AFR,Comoros,2021-12-06,0.479506492,29.338724,834191.0
Africa,AFR,Comoros,2021-12-27,27.69149991,29.506311,834191.0
Africa,AFR,Comoros,2022-01-24,0.359629869,30.796064,834191.0
Africa,AFR,Comoros,2022-01-31,5.754077903,35.586456,834191.0
Africa,AFR,Comoros,2022-02-14,0.479506492,36.108997,834191.0
Africa,AFR,Comoros,2022-04-25,0.119876623,36.108997,834191.0
Africa,AFR,Comoros,2022-06-13,0.119876623,36.108997,834191.0
Africa,AFR,Comoros,2022-06-27,0.239753246,43.398933,834191.0
Africa,AFR,Comoros,2022-07-18,0.719259738,45.78352,834191.0
Africa,AFR,Comoros,2022-07-25,0.599383115,45.796707,834191.0
Africa,AFR,Comoros,2022-09-26,0.179814934,47.60061,834191.0
Africa,AFR,Congo,2021-07-26,0.497091682,1.0940491,6035104.0
Africa,AFR,Congo,2021-08-09,0.869910444,1.5748361,6035104.0
Africa,AFR,Congo,2021-08-16,0.78706183,1.6839478,6035104.0
Africa,AFR,Congo,2021-08-23,0.78706183,1.7476915,6035104.0
Africa,AFR,Congo,2021-09-06,2.513074616,1.8329593,6035104.0
Africa,AFR,Congo,2021-09-13,3.849698917,1.8552456,6035104.0
Africa,AFR,Congo,2021-09-20,1.905518115,1.8946484,6035104.0
Africa,AFR,Congo,2021-09-27,2.626301055,1.9227672,6035104.0
Africa,AFR,Congo,2021-10-04,3.612199558,1.9605296,6035104.0
Africa,AFR,Congo,2021-10-11,5.857396989,1.9816394,6035104.0
Africa,AFR,Congo,2021-10-18,7.506084402,1.9911339,6035104.0
Africa,AFR,Congo,2021-11-01,4.001588042,2.0665925,6035104.0
Africa,AFR,Congo,2021-11-08,3.197956489,2.0784233,6035104.0
Africa,AFR,Congo,2021-11-15,2.468888689,2.102151,6035104.0
Africa,AFR,Congo,2021-11-22,1.101886562,2.1364338,6035104.0
Africa,AFR,Congo,2021-11-29,0.795346692,2.1492753,6035104.0
Africa,AFR,Congo,2021-12-06,1.350432403,2.25272,6035104.0
Africa,AFR,Congo,2022-05-09,0.720782939,9.018171,6035104.0
Africa,AFR,Congo,2022-05-30,2.457842206,10.8104515,6035104.0
Africa,AFR,Congo,2022-06-13,3.656385486,10.8104515,6035104.0
Africa,AFR,Congo,2022-07-11,2.228627709,10.836681,6035104.0
Africa,AFR,Congo,2022-07-25,0.256830703,10.838571,6035104.0
Africa,AFR,Equatorial Guinea,2021-03-15,2.273295597,0.044356987,1803549.0
Africa,AFR,Equatorial Guinea,2021-03-29,4.0752982035,0.14962166500000001,1803549.0
Africa,AFR,Equatorial Guinea,2021-04-12,7.928811471,0.29414228,1803549.0
Africa,AFR,Equatorial Guinea,2021-04-19,8.3169351095,0.43819159500000004,1803549.0
Africa,AFR,Equatorial Guinea,2021-04-26,7.485241599,0.60281146,1803549.0
Africa,AFR,Equatorial Guinea,2021-05-17,22.996325579999997,2.82698165,1803549.0
Africa,AFR,Equatorial Guinea,2021-05-24,2.578249884,3.7633577999999996,1803549.0
Africa,AFR,Equatorial Guinea,2021-05-31,2.6752807935,4.5473673,1803549.0
Africa,AFR,Equatorial Guinea,2021-06-07,0.637631692,5.4962189,1803549.0
Africa,AFR,Equatorial Guinea,2021-06-14,0.914862862,5.9609692,1803549.0
Africa,AFR,Equatorial Guinea,2021-06-21,0.4019851965,6.14449615,1803549.0
Africa,AFR,Equatorial Guinea,2021-06-28,0.5683238995,6.348344,1803549.0
Africa,AFR,Equatorial Guinea,2021-07-05,0.961068057,6.457028066666666,1803549.0
Africa,AFR,Equatorial Guinea,2021-07-12,1.034996369,6.5177879999999995,1803549.0
Africa,AFR,Equatorial Guinea,2021-07-19,0.9056218229999999,6.7145668,1803549.0
Africa,AFR,Equatorial Guinea,2021-07-26,1.330709618,7.044721,1803549.0
Africa,AFR,Equatorial Guinea,2021-08-02,1.1828529933333334,7.227656766666667,1803549.0
Africa,AFR,Equatorial Guinea,2021-08-09,1.219817149,7.5457335,1803549.0
Africa,AFR,Equatorial Guinea,2021-08-16,2.0515106603333333,7.7373924999999995,1803549.0
Africa,AFR,Equatorial Guinea,2021-08-23,4.9069917145,8.090964,1803549.0
Africa,AFR,Equatorial Guinea,2021-08-30,12.41995643,8.49841,1803549.0
Africa,AFR,Equatorial Guinea,2021-09-06,15.01206787,8.794854,1803549.0
Africa,AFR,Equatorial Guinea,2021-09-13,14.08334345,8.860585,1803549.0
Africa,AFR,Equatorial Guinea,2021-09-20,20.84778401,9.015669,1803549.0
Africa,AFR,Equatorial Guinea,2021-09-27,8.206042641,9.294729,1803549.0
Africa,AFR,Equatorial Guinea,2021-10-04,7.609995625,9.6325355,1803549.0
Africa,AFR,Equatorial Guinea,2021-10-11,5.7802699010000005,9.982983,1803549.0
Africa,AFR,Equatorial Guinea,2021-10-18,5.586208082000001,10.2356245,1803549.0
Africa,AFR,Equatorial Guinea,2021-10-25,3.6779335260000003,10.485843666666666,1803549.0
Africa,AFR,Equatorial Guinea,2021-11-01,1.6772485805000001,10.633367499999999,1803549.0
Africa,AFR,Equatorial Guinea,2021-11-08,3.031060796,10.749861,1803549.0
Africa,AFR,Equatorial Guinea,2021-11-15,1.8451274556666666,10.837964666666666,1803549.0
Africa,AFR,Equatorial Guinea,2021-11-22,0.8732781865,10.932722,1803549.0
Africa,AFR,Equatorial Guinea,2021-11-29,0.9010013035,11.0021955,1803549.0
Africa,AFR,Equatorial Guinea,2021-12-13,0.3326774045,11.168728999999999,1803549.0
Africa,AFR,Equatorial Guinea,2021-12-20,0.166338702,11.277209,1803549.0
Africa,AFR,Equatorial Guinea,2022-01-03,27.58450145,11.292291,1803549.0
Africa,AFR,Equatorial Guinea,2022-01-17,6.625824971,11.321068,1803549.0
Africa,AFR,Equatorial Guinea,2022-02-21,0.27723117,11.4232,1803549.0
Africa,AFR,Equatorial Guinea,2022-05-23,0.388123638,11.464174,1803549.0
Africa,AFR,Equatorial Guinea,2022-05-30,0.27723117,11.464174,1803549.0
Africa,AFR,Equatorial Guinea,2022-06-13,0.27723117,11.538583,1803549.0
Africa,AFR,Equatorial Guinea,2022-06-20,1.996064426,11.538583,1803549.0
Africa,AFR,Equatorial Guinea,2022-07-18,2.411911182,11.867269,1803549.0
Africa,AFR,Eswatini,2021-06-21,3.117511307333333,0.7722130333333332,1218921.0
Africa,AFR,Eswatini,2021-07-05,13.372482714499998,1.02619445,1218921.0
Africa,AFR,Eswatini,2021-07-12,14.931238364999999,1.94138915,1218921.0
Africa,AFR,Eswatini,2021-07-19,20.75606212,2.2430494,1218921.0
Africa,AFR,Eswatini,2021-08-02,56.08238762,3.2723039399999996,1218921.0
Africa,AFR,Eswatini,2021-08-09,59.34991450857143,6.910409157142857,1218921.0
Africa,AFR,Eswatini,2021-08-16,27.196184165,8.7103675,1218921.0
Africa,AFR,Eswatini,2021-08-30,9.844772549,14.055464,1218921.0
Africa,AFR,Eswatini,2021-09-06,11.89576683,14.191649,1218921.0
Africa,AFR,Eswatini,2021-09-13,2.871391993,15.859764,1218921.0
Africa,AFR,Eswatini,2021-09-20,6.6452214705,16.466366999999998,1218921.0
Africa,AFR,Eswatini,2021-09-27,4.758306732,17.263794,1218921.0
Africa,AFR,Eswatini,2021-10-04,1.476715882,18.027092,1218921.0
Africa,AFR,Eswatini,2021-10-11,0.205099428,18.644277000000002,1218921.0
Africa,AFR,Eswatini,2021-10-18,0.082039771,19.045368,1218921.0
Africa,AFR,Eswatini,2021-10-25,0.246119314,19.30888,1218921.0
Africa,AFR,Eswatini,2021-11-01,0.65631817,19.527845,1218921.0
Africa,AFR,Eswatini,2021-11-08,0.184589485,20.088012499999998,1218921.0
Africa,AFR,Eswatini,2021-11-22,0.574278399,21.392937,1218921.0
Africa,AFR,Eswatini,2021-11-29,13.45452248,22.517784,1218921.0
Africa,AFR,Eswatini,2021-12-06,41.59416402,23.207903,1218921.0
Africa,AFR,Eswatini,2021-12-13,95.781432945,24.0960645,1218921.0
Africa,AFR,Eswatini,2021-12-20,65.30365791,24.574276,1218921.0
Africa,AFR,Eswatini,2021-12-27,9.680693006,24.713907,1218921.0
Africa,AFR,Eswatini,2022-01-03,11.704340698666668,25.199008333333335,1218921.0
Africa,AFR,Eswatini,2022-01-10,5.168505588,25.741865500000003,1218921.0
Africa,AFR,Eswatini,2022-03-14,0.574278399,26.118181,1218921.0
Africa,AFR,Eswatini,2022-04-25,0.738357941,27.570778,1218921.0
Africa,AFR,Eswatini,2022-05-23,1.558755654,27.570778,1218921.0
Africa,AFR,Eswatini,2022-06-27,0.164079542,28.064821,1218921.0
Africa,AFR,Eswatini,2022-07-18,0.246119314,28.064821,1218921.0
Africa,AFR,Eswatini,2022-08-01,0.328159085,28.064821,1218921.0
Africa,AFR,Eswatini,2022-08-15,0.123059657,28.064821,1218921.0
Africa,AFR,Eswatini,2023-01-09,2.707312451,33.90302,1218921.0
Africa,AFR,Eswatini,2023-01-30,0.820397712,33.90302,1218921.0
Africa,AFR,Eswatini,2023-02-06,1.230596569,34.250294,1218921.0
Africa,AFR,Eswatini,2023-02-20,4.471167533,34.250294,1218921.0
Africa,AFR,Eswatini,2023-02-27,5.578704444,34.250294,1218921.0
Africa,AFR,Eswatini,2023-03-06,4.594227189,34.250294,1218921.0
Africa,AFR,Eswatini,2023-03-13,8.450096438,34.384182,1218921.0
Africa,AFR,Eswatini,2023-03-20,12.30596569,34.47114,1218921.0
Africa,AFR,Eswatini,2023-04-03,10.78822992,34.556957,1218921.0
Africa,AFR,Eswatini,2023-04-10,5.414624902,34.56565,1218921.0
Africa,AFR,Eswatini,2023-04-17,3.363630621,34.61824,1218921.0
Africa,AFR,Eswatini,2023-04-24,3.527710163,34.64433,1218921.0
Africa,AFR,Eswatini,2023-05-01,2.297113595,34.66172,1218921.0
Africa,AFR,Eswatini,2023-05-15,2.62527268,34.959934,1218921.0
Africa,AFR,Eswatini,2023-05-29,3.855869248,35.058464,1218921.0
Africa,AFR,Ethiopia,2022-02-28,0.027914184,14.40438,125384285.0
Africa,AFR,Ethiopia,2022-03-07,0.0227301215,15.7836755,125384285.0
Africa,AFR,Ethiopia,2022-03-14,0.051043079,16.672468,125384285.0
Africa,AFR,Ethiopia,2022-03-21,0.005582837,16.715755,125384285.0
Africa,AFR,Ethiopia,2022-04-04,0.015950962,16.980503,125384285.0
Africa,AFR,Ethiopia,2022-04-25,0.0103681255,16.980919,125384285.0
Africa,AFR,Ethiopia,2022-05-30,0.586995412,16.981413,125384285.0
Africa,AFR,Ethiopia,2022-06-13,1.36141463,20.65834,125384285.0
Africa,AFR,Ethiopia,2022-07-25,0.05503082,29.275883,125384285.0
Africa,AFR,Ethiopia,2023-01-16,0.011165674,29.778187,125384285.0
Africa,AFR,Ethiopia,2023-03-20,0.004785289,29.880411,125384285.0
Africa,AFR,Ethiopia,2023-05-01,0.003190192,30.018072,125384285.0
Africa,AFR,Ethiopia,2023-05-22,0.001595096,34.815372,125384285.0
Africa,AFR,Gabon,2021-04-12,18.687647845,0.009606089,2430750.0
Africa,AFR,Gabon,2021-04-19,8.481607186,0.056320066,2430750.0
Africa,AFR,Gabon,2021-04-26,13.20580068,0.10873187,2430750.0
Africa,AFR,Gabon,2021-05-03,7.343412527,0.15834619,2430750.0
Africa,AFR,Gabon,2021-05-17,3.599712023,0.2716034,2430750.0
Africa,AFR,Gabon,2021-05-24,4.648770955,0.33619252,2430750.0
Africa,AFR,Gabon,2021-05-31,6.664609688,0.37103775,2430750.0
Africa,AFR,Gabon,2021-06-07,1.851280469,0.4151942066666667,2430750.0
Africa,AFR,Gabon,2021-06-21,4.566491824,0.47137713,2430750.0
Africa,AFR,Gabon,2021-06-28,1.974699167,0.75170213,2430750.0
Africa,AFR,Gabon,2021-07-05,1.069628715,0.91078883,2430750.0
Africa,AFR,Gabon,2021-07-12,1.337035894,1.0853852,2430750.0
Africa,AFR,Gabon,2021-07-19,0.7199424050000001,1.37019435,2430750.0
Africa,AFR,Gabon,2021-08-02,1.1519078475,1.71321615,2430750.0
Africa,AFR,Gabon,2021-08-09,1.3473207855,1.94583975,2430750.0
Africa,AFR,Gabon,2021-08-16,1.234186979,2.181919,2430750.0
Africa,AFR,Gabon,2021-08-23,1.954129384,2.181919,2430750.0
Africa,AFR,Gabon,2021-08-30,5.348143577,2.560938,2430750.0
Africa,AFR,Gabon,2021-09-13,15.9621516,2.9240358,2430750.0
Africa,AFR,Gabon,2021-09-20,22.27707498,3.147506,2430750.0
Africa,AFR,Gabon,2021-09-27,26.32932223,3.211519,2430750.0
Africa,AFR,Gabon,2021-10-04,22.15365628,3.3101718,2430750.0
Africa,AFR,Gabon,2021-10-11,17.81343207,3.55199,2430750.0
Africa,AFR,Gabon,2021-10-18,15.61246529,3.7766945,2430750.0
Africa,AFR,Gabon,2021-10-25,11.23110151,4.0068293,2430750.0
Africa,AFR,Gabon,2021-11-01,10.1306181225,4.120333,2430750.0
Africa,AFR,Gabon,2021-11-08,8.0839247165,4.3268538,2430750.0
Africa,AFR,Gabon,2021-11-15,3.908258768,4.4503136,2430750.0
Africa,AFR,Gabon,2021-11-22,3.661421372,4.592245,2430750.0
Africa,AFR,Gabon,2021-11-29,4.381363777,5.845192,2430750.0
Africa,AFR,Gabon,2021-12-13,1.439884809,7.1222053,2430750.0
Africa,AFR,Gabon,2022-01-10,12.32130001,9.117804,2430750.0
Africa,AFR,Gabon,2022-02-07,1.522163941,10.105893,2430750.0
Africa,AFR,Gabon,2022-03-14,0.349686311,10.308135,2430750.0
Africa,AFR,Gabon,2022-03-21,0.123418698,10.358819,2430750.0
Africa,AFR,Gabon,2022-03-28,0.082279132,10.358819,2430750.0
Africa,AFR,Gabon,2022-04-25,0.19541293850000002,10.483451500000001,2430750.0
Africa,AFR,Gabon,2022-05-16,0.863930886,10.528191,2430750.0
Africa,AFR,Gabon,2022-05-23,1.151907847,10.528191,2430750.0
Africa,AFR,Gabon,2022-05-30,1.254756762,10.535349,2430750.0
Africa,AFR,Gabon,2022-06-13,2.324385478,10.541026,2430750.0
Africa,AFR,Gabon,2022-06-20,4.052247249,10.545593,2430750.0
Africa,AFR,Gabon,2022-07-04,7.199424046,10.564723,2430750.0
Africa,AFR,Gabon,2022-08-08,1.17247763,10.577888,2430750.0
Africa,AFR,Gabon,2022-09-12,0.473105009,10.583442,2430750.0
Africa,AFR,Gabon,2022-10-24,0.925640234,10.586116,2430750.0
Africa,AFR,Gabon,2022-11-21,0.082279132,10.588419,2430750.0
Africa,AFR,Gabon,2023-01-30,0.246837396,10.592245,2430750.0
Africa,AFR,Gambia,2021-06-07,0.227576853,0.39404932,2636472.0
Africa,AFR,Gambia,2021-06-21,0.284471066,0.39404932,2636472.0
Africa,AFR,Gambia,2021-06-28,0.891342673,0.44851604,2636472.0
Africa,AFR,Gambia,2021-07-12,7.566930352,0.46664634,2636472.0
Africa,AFR,Gambia,2021-08-23,2.650322097,5.88527965,2636472.0
Africa,AFR,Gambia,2021-08-30,1.062025313,6.1706893,2636472.0
Africa,AFR,Gambia,2021-09-06,1.175813739,6.288138,2636472.0
Africa,AFR,Gambia,2021-09-20,0.037929475,6.482906,2636472.0
Africa,AFR,Gambia,2021-09-27,0.037929475,6.5233765,2636472.0
Africa,AFR,Gambia,2021-10-18,0.1517179015,7.932437350000001,2636472.0
Africa,AFR,Gambia,2021-10-25,0.09482368849999999,8.284897,2636472.0
Africa,AFR,Gambia,2021-11-01,0.227576853,8.424819,2636472.0
Africa,AFR,Gambia,2021-11-08,0.037929475,8.440294,2636472.0
Africa,AFR,Gambia,2021-11-15,0.056894213,8.454101,2636472.0
Africa,AFR,Gambia,2021-11-29,0.037929475,8.573464,2636472.0
Africa,AFR,Gambia,2021-12-06,0.189647377,8.656872,2636472.0
Africa,AFR,Gambia,2021-12-13,0.132753164,8.725449,2636472.0
Africa,AFR,Gambia,2021-12-27,4.551537054,9.463973,2636472.0
Africa,AFR,Gambia,2022-01-17,6.941094007,11.556656,2636472.0
Africa,AFR,Gambia,2022-02-14,0.531012656,12.019358,2636472.0
Africa,AFR,Gambia,2022-05-09,0.113788426,12.834652,2636472.0
Africa,AFR,Gambia,2022-05-16,0.075858951,13.43993,2636472.0
Africa,AFR,Gambia,2022-06-13,0.398259492,13.43993,2636472.0
Africa,AFR,Gambia,2022-08-01,0.606871607,13.555615,2636472.0
Africa,AFR,Gambia,2022-10-31,0.240220011,17.229425,2636472.0
Africa,AFR,Gambia,2023-01-16,0.25286317,17.244219,2636472.0
Africa,AFR,Gambia,2023-02-20,0.075858951,17.292768,2636472.0
Africa,AFR,Gambia,2023-03-06,0.151717902,20.181135,2636472.0
Africa,AFR,Gambia,2023-03-13,0.398259492,20.451042,2636472.0
Africa,AFR,Ghana,2021-05-31,0.437416921,1.1347772,33149152.0
Africa,AFR,Ghana,2021-06-14,0.53395031,1.1488348,33149152.0
Africa,AFR,Ghana,2021-07-05,0.858242166,1.1968904,33149152.0
Africa,AFR,Ghana,2021-07-12,1.16443401,1.2076991,33149152.0
Africa,AFR,Ghana,2021-07-19,0.724000421,1.22468,33149152.0
Africa,AFR,Ghana,2021-09-20,0.953267221,2.2871172,33149152.0
Africa,AFR,Ghana,2021-10-04,0.392166895,2.4737797,33149152.0
Africa,AFR,Ghana,2021-10-18,0.31524185,2.4908812,33149152.0
Africa,AFR,Ghana,2021-10-25,0.633500368,2.5057745,33149152.0
Africa,AFR,Ghana,2021-11-01,0.1101083975,2.51548515,33149152.0
Africa,AFR,Ghana,2021-11-08,0.153850089,2.5219016,33149152.0
Africa,AFR,Ghana,2021-11-15,0.081450047,2.5333076,33149152.0
Africa,AFR,Ghana,2021-11-22,0.120666737,2.5407135,33149152.0
Africa,AFR,Ghana,2021-12-13,1.711959329,4.7226157,33149152.0
Africa,AFR,Ghana,2021-12-20,6.639687193,7.040934,33149152.0
Africa,AFR,Ghana,2022-01-10,2.039267852,8.804437,33149152.0
Africa,AFR,Ghana,2022-01-17,1.969884478,9.466927,33149152.0
Africa,AFR,Ghana,2022-02-07,0.184016774,13.787475,33149152.0
Africa,AFR,Ghana,2022-02-21,0.53395031,14.682771,33149152.0
Africa,AFR,Ghana,2022-03-14,0.021116679,15.235289,33149152.0
Africa,AFR,Ghana,2022-03-28,0.136504246,15.295432,33149152.0
Africa,AFR,Ghana,2022-04-25,0.0407250235,17.104319500000003,33149152.0
Africa,AFR,Ghana,2022-05-02,0.006033337,18.19222,33149152.0
Africa,AFR,Ghana,2022-05-09,0.012066674,18.481567,33149152.0
Africa,AFR,Ghana,2022-05-16,0.042233358,19.094612,33149152.0
Africa,AFR,Ghana,2022-05-23,0.1146334,19.338263,33149152.0
