date,country,new_cases,population,continent,pfv_per_hundred,who_region,week,new_cases_per_100k
2/13/2022,Albania,531,2827614,Europe,41.712765,EUR,2/7/2022,18.77908371
2/14/2022,Albania,457,2827614,Europe,41.775364,EUR,2/14/2022,16.16203626
2/15/2022,Albania,296,2827614,Europe,41.833256,EUR,2/14/2022,10.46818979
2/16/2022,Albania,187,2827614,Europe,41.883087,EUR,2/14/2022,6.61334963
2/20/2022,Albania,303,2827614,Europe,42.03201,EUR,2/14/2022,10.71574833
2/27/2022,Albania,173,2827614,Europe,42.306942,EUR,2/21/2022,6.118232545
3/1/2022,Albania,102,2827614,Europe,42.39472,EUR,2/28/2022,3.607281616
3/7/2022,Albania,102,2827614,Europe,42.58891,EUR,3/7/2022,3.607281616
3/10/2022,Albania,87,2827614,Europe,42.68489,EUR,3/7/2022,3.076799026
3/14/2022,Albania,69,2827614,Europe,42.75092,EUR,3/14/2022,2.440219917
3/15/2022,Albania,42,2827614,Europe,42.78487,EUR,3/14/2022,1.485351254
3/24/2022,Albania,36,2827614,Europe,42.976128,EUR,3/21/2022,1.273158217
3/29/2022,Albania,45,2827614,Europe,43.06454,EUR,3/28/2022,1.591447772
3/31/2022,Albania,70,2827614,Europe,43.098705,EUR,3/28/2022,2.475585423
4/4/2022,Albania,64,2827614,Europe,43.14641,EUR,4/4/2022,2.263392387
4/7/2022,Albania,87,2827614,Europe,43.187824,EUR,4/4/2022,3.076799026
4/11/2022,Albania,28,2827614,Europe,43.241333,EUR,4/11/2022,0.990234169
4/14/2022,Albania,17,2827614,Europe,43.285362,EUR,4/11/2022,0.601213603
4/20/2022,Albania,42,2827614,Europe,43.359737,EUR,4/18/2022,1.485351254
5/1/2022,Albania,73,2827614,Europe,43.522064,EUR,4/25/2022,2.581681941
5/15/2022,Albania,45,2827614,Europe,43.70402,EUR,5/9/2022,1.591447772
5/22/2022,Albania,42,2827614,Europe,43.852875,EUR,5/16/2022,1.485351254
5/29/2022,Albania,27,2827614,Europe,43.913773,EUR,5/23/2022,0.954868663
6/5/2022,Albania,53,2827614,Europe,44.008236,EUR,5/30/2022,1.87437182
6/19/2022,Albania,113,2827614,Europe,44.117584,EUR,6/13/2022,3.996302183
6/26/2022,Albania,271,2827614,Europe,44.163773,EUR,6/20/2022,9.584052137
7/10/2022,Albania,973,2827614,Europe,44.256077,EUR,7/4/2022,34.41063738
7/24/2022,Albania,1336,2827614,Europe,44.347,EUR,7/18/2022,47.24831607
7/31/2022,Albania,1228,2827614,Europe,44.395805,EUR,7/25/2022,43.42884142
8/21/2022,Albania,547,2827614,Europe,44.517815,EUR,8/15/2022,19.3449318
9/4/2022,Albania,247,2827614,Europe,44.604496,EUR,8/29/2022,8.735279992
9/18/2022,Albania,75,2827614,Europe,44.665997,EUR,9/12/2022,2.652412953
9/25/2022,Albania,47,2827614,Europe,44.697403,EUR,9/19/2022,1.662178784
10/16/2022,Albania,19,2827614,Europe,44.769196,EUR,10/10/2022,0.671944615
10/23/2022,Albania,20,2827614,Europe,44.790802,EUR,10/17/2022,0.707310121
11/13/2022,Albania,22,2827614,Europe,44.850536,EUR,11/7/2022,0.778041133
11/27/2022,Albania,11,2827614,Europe,44.88279,EUR,11/21/2022,0.389020566
12/11/2022,Albania,30,2827614,Europe,44.914757,EUR,12/5/2022,1.060965181
1/8/2023,Albania,29,2827614,Europe,44.995853,EUR,1/2/2023,1.025599675
1/15/2023,Albania,11,2827614,Europe,45.031357,EUR,1/9/2023,0.389020566
2/5/2023,Albania,1,2827614,Europe,45.08108,EUR,1/30/2023,0.035365506
3/19/2023,Albania,7,2827614,Europe,45.141663,EUR,3/13/2023,0.247558542
4/9/2023,Albania,17,2827614,Europe,45.168964,EUR,4/3/2023,0.601213603
5/14/2023,Albania,32.5,2827614,Europe,45.196655,EUR,5/8/2023,1.149378946
7/16/2023,Albania,57,2827614,Europe,45.24065,EUR,7/10/2023,2.015833844
9/10/2023,Albania,81.5,2827614,Europe,45.24426,EUR,9/4/2023,2.882288742
8/20/2021,Algeria,694,45477391,Africa,1.5937854,AFR,8/16/2021,1.526033013
9/4/2021,Algeria,393,45477391,Africa,6.5966845,AFR,8/30/2021,0.864165669
9/25/2021,Algeria,166,45477391,Africa,8.868015,AFR,9/20/2021,0.365016542
10/24/2021,Algeria,67,45477391,Africa,10.449001,AFR,10/18/2021,0.147325954
10/27/2021,Algeria,87,45477391,Africa,10.547487,AFR,10/25/2021,0.19130385
10/30/2021,Algeria,110,45477391,Africa,10.587738,AFR,10/25/2021,0.241878431
11/2/2021,Algeria,114,45477391,Africa,10.713258,AFR,11/1/2021,0.250674011
11/8/2021,Algeria,77,45477391,Africa,10.768621,AFR,11/8/2021,0.169314902
11/13/2021,Algeria,140,45477391,Africa,10.841526,AFR,11/8/2021,0.307845276
11/21/2021,Algeria,144,45477391,Africa,11.650941,AFR,11/15/2021,0.316640856
11/22/2021,Algeria,113,45477391,Africa,11.684962,AFR,11/22/2021,0.248475116
11/25/2021,Algeria,180,45477391,Africa,11.742606,AFR,11/22/2021,0.39580107
11/29/2021,Algeria,172,45477391,Africa,11.830901,AFR,11/29/2021,0.378209911
11/30/2021,Algeria,192,45477391,Africa,11.854753,AFR,11/29/2021,0.422187808
12/14/2021,Algeria,210,45477391,Africa,12.214206,AFR,12/13/2021,0.461767915
12/21/2021,Algeria,243,45477391,Africa,12.333689,AFR,12/20/2021,0.534331444
1/9/2022,Algeria,426,45477391,Africa,12.745745,AFR,1/3/2022,0.936729198
2/8/2022,Algeria,502,45477391,Africa,13.201151,AFR,2/7/2022,1.103845205
2/20/2022,Algeria,251,45477391,Africa,13.361083,AFR,2/14/2022,0.551922603
3/9/2022,Algeria,26,45477391,Africa,13.436813,AFR,3/7/2022,0.057171266
4/24/2022,Algeria,6.5,45477391,Africa,14.251447,AFR,4/18/2022,0.014292816
5/1/2022,Algeria,1,45477391,Africa,14.251447,AFR,4/25/2022,0.002198895
9/4/2022,Algeria,21,45477391,Africa,14.251447,AFR,8/29/2022,0.046176791
3/8/2021,Andorra,23,79722,Europe,1.4701086,EUR,3/8/2021,28.85025463
3/10/2021,Andorra,20,79722,Europe,1.5855097,EUR,3/8/2021,25.08717794
3/15/2021,Andorra,38,79722,Europe,1.586764,EUR,3/15/2021,47.66563809
4/5/2021,Andorra,57,79722,Europe,5.624545,EUR,4/5/2021,71.49845714
4/19/2021,Andorra,34,79722,Europe,5.871654,EUR,4/19/2021,42.6482025
4/26/2021,Andorra,36,79722,Europe,5.871654,EUR,4/26/2021,45.1569203
5/3/2021,Andorra,50,79722,Europe,5.8942323,EUR,5/3/2021,62.71794486
5/10/2021,Andorra,17,79722,Europe,5.8979955,EUR,5/10/2021,21.32410125
5/17/2021,Andorra,42.5,79722,Europe,5.900504,EUR,5/17/2021,53.31025313
5/31/2021,Andorra,22.5,79722,Europe,10.414942,EUR,5/31/2021,28.22307519
6/7/2021,Andorra,19,79722,Europe,13.720178,EUR,6/7/2021,23.83281905
6/14/2021,Andorra,10.5,79722,Europe,20.591557,EUR,6/14/2021,13.17076842
6/21/2021,Andorra,12.5,79722,Europe,30.854721,EUR,6/21/2021,15.67948621
6/28/2021,Andorra,11.5,79722,Europe,33.38225,EUR,6/28/2021,14.42512732
7/12/2021,Andorra,52.5,79722,Europe,33.880234,EUR,7/12/2021,65.8538421
7/19/2021,Andorra,60,79722,Europe,42.527782,EUR,7/19/2021,75.26153383
8/1/2021,Andorra,46,79722,Europe,44.621307,EUR,7/26/2021,57.70050927
8/15/2021,Andorra,23,79722,Europe,50.94704,EUR,8/9/2021,28.85025463
8/29/2021,Andorra,8,79722,Europe,53.947468,EUR,8/23/2021,10.03487118
9/26/2021,Andorra,16.5,79722,Europe,59.858006,EUR,9/20/2021,20.6969218
10/3/2021,Andorra,29,79722,Europe,60.596825,EUR,9/27/2021,36.37640802
10/31/2021,Andorra,36,79722,Europe,62.134666,EUR,10/25/2021,45.1569203
12/5/2021,Andorra,486.5,79722,Europe,63.135647,EUR,11/29/2021,610.2456035
12/12/2021,Andorra,347.5,79722,Europe,63.409096,EUR,12/6/2021,435.8897168
12/26/2021,Andorra,380.5,79722,Europe,64.46401,EUR,12/20/2021,477.2835604
1/16/2022,Andorra,841,79722,Europe,66.53872,EUR,1/10/2022,1054.915833
1/23/2022,Andorra,1250,79722,Europe,66.61147,EUR,1/17/2022,1567.948621
2/6/2022,Andorra,169,79722,Europe,66.74193,EUR,1/31/2022,211.9866536
2/13/2022,Andorra,101.5,79722,Europe,66.79461,EUR,2/7/2022,127.3174281
2/20/2022,Andorra,149,79722,Europe,66.85858,EUR,2/14/2022,186.8994757
3/13/2022,Andorra,262,79722,Europe,66.94137,EUR,3/7/2022,328.6420311
3/27/2022,Andorra,395,79722,Europe,66.96896,EUR,3/21/2022,495.4717644
4/10/2022,Andorra,342.5,79722,Europe,66.99029,EUR,4/4/2022,429.6179223
4/24/2022,Andorra,320,79722,Europe,67.00033,EUR,4/18/2022,401.3948471
5/1/2022,Andorra,352,79722,Europe,67.01663,EUR,4/25/2022,441.5343318
5/22/2022,Andorra,369,79722,Europe,67.035446,EUR,5/16/2022,462.8584331
5/29/2022,Andorra,247.5,79722,Europe,67.04549,EUR,5/23/2022,310.453827
6/12/2022,Andorra,191,79722,Europe,67.04925,EUR,6/6/2022,239.5825494
6/26/2022,Andorra,364,79722,Europe,67.05301,EUR,6/20/2022,456.5866386
7/3/2022,Andorra,448.5,79722,Europe,67.05677,EUR,6/27/2022,562.5799654
7/10/2022,Andorra,442,79722,Europe,67.05803,EUR,7/4/2022,554.4266325
8/21/2022,Andorra,64,79722,Europe,67.075584,EUR,8/15/2022,80.27896942
9/4/2022,Andorra,69,79722,Europe,67.080605,EUR,8/29/2022,86.5507639
9/11/2022,Andorra,60,79722,Europe,67.080605,EUR,9/5/2022,75.26153383
10/16/2022,Andorra,87,79722,Europe,67.085625,EUR,10/10/2022,109.1292241
11/13/2022,Andorra,118,79722,Europe,67.089386,EUR,11/7/2022,148.0143499
12/18/2022,Andorra,120,79722,Europe,67.094406,EUR,12/12/2022,150.5230677
1/29/2023,Andorra,15,79722,Europe,67.09817,EUR,1/23/2023,18.81538346
2/26/2023,Andorra,12,79722,Europe,67.09817,EUR,2/20/2023,15.05230677
4/9/2023,Andorra,7.5,79722,Europe,67.10318,EUR,4/3/2023,9.407691729
5/21/2023,Andorra,41,79722,Europe,67.1082,EUR,5/15/2023,51.42871478
8/6/2023,Andorra,41,79722,Europe,67.10946,EUR,7/31/2023,51.42871478
9/24/2023,Andorra,41,79722,Europe,67.10946,EUR,9/18/2023,51.42871478
5/12/2021,Angola,271,35635028,Africa,0.11279632,AFR,5/10/2021,0.760487686
5/18/2021,Angola,150,35635028,Africa,0.2110704,AFR,5/17/2021,0.420934144
5/21/2021,Angola,223,35635028,Africa,0.3551309,AFR,5/17/2021,0.62578876
5/26/2021,Angola,310,35635028,Africa,0.5526304,AFR,5/24/2021,0.869930564
5/31/2021,Angola,186,35635028,Africa,0.6459403,AFR,5/31/2021,0.521958338
6/8/2021,Angola,82,35635028,Africa,1.0541033,AFR,6/7/2021,0.230110665
6/10/2021,Angola,151,35635028,Africa,1.2563593,AFR,6/7/2021,0.423740371
6/15/2021,Angola,85,35635028,Africa,1.3814105,AFR,6/14/2021,0.238529348
6/20/2021,Angola,137,35635028,Africa,1.4418201,AFR,6/14/2021,0.384453185
6/24/2021,Angola,128,35635028,Africa,1.4692847,AFR,6/21/2021,0.359197136
6/28/2021,Angola,28,35635028,Africa,1.5293688,AFR,6/28/2021,0.078574374
7/5/2021,Angola,58,35635028,Africa,1.5762243,AFR,7/5/2021,0.162761202
7/12/2021,Angola,77,35635028,Africa,1.6832539,AFR,7/12/2021,0.216079527
7/19/2021,Angola,98,35635028,Africa,1.7796085,AFR,7/19/2021,0.275010307
8/3/2021,Angola,105,35635028,Africa,1.9927387,AFR,8/2/2021,0.294653901
8/9/2021,Angola,70,35635028,Africa,2.0278082,AFR,8/9/2021,0.196435934
8/16/2021,Angola,84,35635028,Africa,2.040961,AFR,8/16/2021,0.235723121
8/20/2021,Angola,150,35635028,Africa,2.0438066,AFR,8/16/2021,0.420934144
8/25/2021,Angola,264,35635028,Africa,2.0513804,AFR,8/23/2021,0.740844093
9/1/2021,Angola,213,35635028,Africa,2.583329,AFR,8/30/2021,0.597726484
9/11/2021,Angola,315,35635028,Africa,2.6896372,AFR,9/6/2021,0.883961702
9/19/2021,Angola,99,35635028,Africa,2.760169,AFR,9/13/2021,0.277816535
9/26/2021,Angola,515,35635028,Africa,2.8251193,AFR,9/20/2021,1.445207227
10/8/2021,Angola,355,35635028,Africa,3.3982546,AFR,10/4/2021,0.996210807
10/14/2021,Angola,349,35635028,Africa,3.6204603,AFR,10/11/2021,0.979373441
10/18/2021,Angola,53,35635028,Africa,4.0336633,AFR,10/18/2021,0.148730064
10/20/2021,Angola,185,35635028,Africa,4.3068776,AFR,10/18/2021,0.519152111
10/26/2021,Angola,69,35635028,Africa,4.6750264,AFR,10/25/2021,0.193629706
11/2/2021,Angola,25,35635028,Africa,5.056348,AFR,11/1/2021,0.070155691
11/7/2021,Angola,42,35635028,Africa,5.5488744,AFR,11/1/2021,0.11786156
11/11/2021,Angola,66.5,35635028,Africa,5.6234193,AFR,11/8/2021,0.186614137
11/18/2021,Angola,28,35635028,Africa,6.4031606,AFR,11/15/2021,0.078574374
11/21/2021,Angola,14,35635028,Africa,7.444383,AFR,11/15/2021,0.039287187
11/24/2021,Angola,28,35635028,Africa,7.7459345,AFR,11/22/2021,0.078574374
12/2/2021,Angola,15,35635028,Africa,8.622065,AFR,11/29/2021,0.042093414
12/6/2021,Angola,15,35635028,Africa,9.20538,AFR,12/6/2021,0.042093414
12/9/2021,Angola,31,35635028,Africa,9.304769,AFR,12/6/2021,0.086993056
12/15/2021,Angola,45,35635028,Africa,9.987479,AFR,12/13/2021,0.126280243
12/23/2021,Angola,1247,35635028,Africa,10.498799,AFR,12/20/2021,3.499365849
12/30/2021,Angola,4350.5,35635028,Africa,11.027708,AFR,12/27/2021,12.20849328
1/6/2022,Angola,1970,35635028,Africa,11.206115,AFR,1/3/2022,5.528268422
1/8/2022,Angola,1150,35635028,Africa,11.715966,AFR,1/3/2022,3.227161769
1/12/2022,Angola,832,35635028,Africa,11.783181,AFR,1/10/2022,2.334781384
1/14/2022,Angola,674,35635028,Africa,12.091698,AFR,1/10/2022,1.891397419
1/23/2022,Angola,226,35635028,Africa,12.740408,AFR,1/17/2022,0.634207443
1/28/2022,Angola,89,35635028,Africa,13.278693,AFR,1/24/2022,0.249754259
2/2/2022,Angola,150,35635028,Africa,13.6944895,AFR,1/31/2022,0.420934144
2/9/2022,Angola,15,35635028,Africa,14.278757,AFR,2/7/2022,0.042093414
2/15/2022,Angola,18,35635028,Africa,14.811511,AFR,2/14/2022,0.050512097
2/22/2022,Angola,20,35635028,Africa,15.289459,AFR,2/21/2022,0.056124553
3/2/2022,Angola,5,35635028,Africa,15.740254,AFR,2/28/2022,0.014031138
3/8/2022,Angola,13.5,35635028,Africa,15.99456,AFR,3/7/2022,0.037884073
3/17/2022,Angola,29,35635028,Africa,16.524862,AFR,3/14/2022,0.081380601
3/25/2022,Angola,23,35635028,Africa,16.819944,AFR,3/21/2022,0.064543235
4/1/2022,Angola,31,35635028,Africa,17.194141,AFR,3/28/2022,0.086993056
4/26/2022,Angola,5,35635028,Africa,17.757547,AFR,4/25/2022,0.014031138
5/22/2022,Angola,95,35635028,Africa,18.395498,AFR,5/16/2022,0.266591624
6/5/2022,Angola,507,35635028,Africa,19.113968,AFR,5/30/2022,1.422757406
6/26/2022,Angola,31,35635028,Africa,20.000633,AFR,6/20/2022,0.086993056
7/3/2022,Angola,19,35635028,Africa,20.279387,AFR,6/27/2022,0.053318325
7/17/2022,Angola,66,35635028,Africa,20.749062,AFR,7/11/2022,0.185211023
7/24/2022,Angola,105.5,35635028,Africa,20.987728,AFR,7/18/2022,0.296057014
8/7/2022,Angola,86.5,35635028,Africa,21.434671,AFR,8/1/2022,0.24273869
8/14/2022,Angola,144.5,35635028,Africa,21.645988,AFR,8/8/2022,0.405499892
8/28/2022,Angola,83.5,35635028,Africa,21.876734,AFR,8/22/2022,0.234320007
9/4/2022,Angola,37,35635028,Africa,21.928202,AFR,8/29/2022,0.103830422
10/2/2022,Angola,63,35635028,Africa,21.928202,AFR,9/26/2022,0.17679234
10/9/2022,Angola,34.5,35635028,Africa,21.928202,AFR,10/3/2022,0.096814853
10/16/2022,Angola,78.5,35635028,Africa,21.928202,AFR,10/10/2022,0.220288869
10/23/2022,Angola,149.5,35635028,Africa,21.928202,AFR,10/17/2022,0.41953103
10/30/2022,Angola,267,35635028,Africa,21.928202,AFR,10/24/2022,0.749262776
11/13/2022,Angola,199,35635028,Africa,21.928202,AFR,11/7/2022,0.558439297
11/20/2022,Angola,140,35635028,Africa,21.928202,AFR,11/14/2022,0.392871868
11/27/2022,Angola,7,35635028,Africa,21.928202,AFR,11/21/2022,0.019643593
12/4/2022,Angola,53.5,35635028,Africa,22.994162,AFR,11/28/2022,0.150133178
12/18/2022,Angola,8,35635028,Africa,23.162247,AFR,12/12/2022,0.022449821
1/1/2023,Angola,24,35635028,Africa,23.31039,AFR,12/26/2022,0.067349463
2/19/2023,Angola,15.5,35635028,Africa,23.580183,AFR,2/13/2023,0.043496528
2/26/2023,Angola,17,35635028,Africa,23.864645,AFR,2/20/2023,0.04770587
3/5/2023,Angola,16.5,35635028,Africa,23.864645,AFR,2/27/2023,0.046302756
3/12/2023,Angola,10.5,35635028,Africa,24.065914,AFR,3/6/2023,0.02946539
3/19/2023,Angola,14,35635028,Africa,24.163023,AFR,3/13/2023,0.039287187
3/26/2023,Angola,12.5,35635028,Africa,24.221783,AFR,3/20/2023,0.035077845
4/2/2023,Angola,10.5,35635028,Africa,24.2868,AFR,3/27/2023,0.02946539
4/9/2023,Angola,11,35635028,Africa,24.372019,AFR,4/3/2023,0.030868504
4/16/2023,Angola,20,35635028,Africa,24.458834,AFR,4/10/2023,0.056124553
4/23/2023,Angola,79.66666667,35635028,Africa,24.554556,AFR,4/17/2023,0.223562801
4/30/2023,Angola,128.3333333,35635028,Africa,24.658564,AFR,4/24/2023,0.360132545
5/7/2023,Angola,148.5,35635028,Africa,24.754885,AFR,5/1/2023,0.416724802
5/21/2023,Angola,69,35635028,Africa,24.754885,AFR,5/15/2023,0.193629706
6/18/2023,Angola,10,35635028,Africa,25.285791,AFR,6/12/2023,0.028062276
7/23/2023,Angola,3,35635028,Africa,25.843325,AFR,7/17/2023,0.008418683
8/20/2023,Angola,2,35635028,Africa,26.294022,AFR,8/14/2023,0.005612455
9/17/2023,Angola,5,35635028,Africa,26.58273,AFR,9/11/2023,0.014031138
10/22/2023,Angola,1.5,35635028,Africa,26.866955,AFR,10/16/2023,0.004209341
11/19/2023,Angola,68.5,35635028,Africa,26.915098,AFR,11/13/2023,0.192226592
12/31/2023,Angola,206.5,35635028,Africa,26.965265,AFR,12/25/2023,0.579486005
4/22/2021,Anguilla,1,14202,North America,5.513308,AMR,4/19/2021,7.041261794
5/17/2021,Anguilla,9,14202,North America,31.150541,AMR,5/17/2021,63.37135615
5/28/2021,Anguilla,8,14202,North America,38.297424,AMR,5/24/2021,56.33009435
6/4/2021,Anguilla,7,14202,North America,38.818478,AMR,5/31/2021,49.28883256
6/11/2021,Anguilla,,14202,North America,40.96606,AMR,6/7/2021,
6/18/2021,Anguilla,,14202,North America,42.35319,AMR,6/14/2021,
6/25/2021,Anguilla,,14202,North America,45.944233,AMR,6/21/2021,
7/2/2021,Anguilla,,14202,North America,50.415436,AMR,6/28/2021,
7/9/2021,Anguilla,1.666666667,14202,North America,53.724827,AMR,7/5/2021,11.73543633
7/16/2021,Anguilla,1.333333333,14202,North America,59.463455,AMR,7/12/2021,9.388349056
7/23/2021,Anguilla,1,14202,North America,60.575974,AMR,7/19/2021,7.041261794
7/30/2021,Anguilla,1,14202,North America,61.71666,AMR,7/26/2021,7.041261794
8/6/2021,Anguilla,7,14202,North America,63.124912,AMR,8/2/2021,49.28883256
8/20/2021,Anguilla,17,14202,North America,63.124912,AMR,8/16/2021,119.7014505
9/3/2021,Anguilla,39,14202,North America,63.21645,AMR,8/30/2021,274.60921
9/10/2021,Anguilla,8,14202,North America,63.28686,AMR,9/6/2021,56.33009435
9/17/2021,Anguilla,6.5,14202,North America,63.84312,AMR,9/13/2021,45.76820166
9/24/2021,Anguilla,12,14202,North America,63.976906,AMR,9/20/2021,84.49514153
10/1/2021,Anguilla,20,14202,North America,64.469795,AMR,9/27/2021,140.8252359
11/29/2021,Anguilla,59,14202,North America,64.469795,AMR,11/29/2021,415.4344459
12/1/2021,Anguilla,52,14202,North America,64.87115,AMR,11/29/2021,366.1456133
12/8/2021,Anguilla,55,14202,North America,64.94156,AMR,12/6/2021,387.2693987
1/14/2022,Anguilla,131.5,14202,North America,65.356995,AMR,1/10/2022,925.9259259
1/21/2022,Anguilla,80.5,14202,North America,65.61047,AMR,1/17/2022,566.8215744
1/28/2022,Anguilla,68.5,14202,North America,65.73722,AMR,1/24/2022,482.3264329
2/2/2022,Anguilla,30,14202,North America,65.84284,AMR,1/31/2022,211.2378538
2/9/2022,Anguilla,37,14202,North America,66.314606,AMR,2/7/2022,260.5266864
2/11/2022,Anguilla,22,14202,North America,66.314606,AMR,2/7/2022,154.9077595
2/16/2022,Anguilla,24,14202,North America,66.89199,AMR,2/14/2022,168.9902831
2/18/2022,Anguilla,9,14202,North America,66.89199,AMR,2/14/2022,63.37135615
2/25/2022,Anguilla,24.5,14202,North America,67.11027,AMR,2/21/2022,172.510914
3/2/2022,Anguilla,27,14202,North America,67.23701,AMR,2/28/2022,190.1140684
3/9/2022,Anguilla,19,14202,North America,67.328545,AMR,3/7/2022,133.7839741
3/11/2022,Anguilla,19.5,14202,North America,67.328545,AMR,3/7/2022,137.304605
3/18/2022,Anguilla,29.5,14202,North America,67.61723,AMR,3/14/2022,207.7172229
3/23/2022,Anguilla,39,14202,North America,67.76511,AMR,3/21/2022,274.60921
4/8/2022,Anguilla,15.5,14202,North America,69.52542,AMR,4/4/2022,109.1395578
5/6/2022,Anguilla,126.5,14202,North America,70.095764,AMR,5/2/2022,890.719617
5/20/2022,Anguilla,109.5,14202,North America,70.44782,AMR,5/16/2022,771.0181665
5/27/2022,Anguilla,89,14202,North America,70.79285,AMR,5/23/2022,626.6722997
6/10/2022,Anguilla,40,14202,North America,71.07449,AMR,6/6/2022,281.6504718
6/15/2022,Anguilla,32,14202,North America,71.20828,AMR,6/13/2022,225.3203774
6/24/2022,Anguilla,41,14202,North America,71.70117,AMR,6/20/2022,288.6917336
7/8/2022,Anguilla,20,14202,North America,72.334885,AMR,7/4/2022,140.8252359
8/17/2022,Anguilla,126,14202,North America,72.62357,AMR,8/15/2022,887.1989861
8/19/2022,Anguilla,92.5,14202,North America,72.62357,AMR,8/15/2022,651.316716
9/23/2022,Anguilla,4.5,14202,North America,72.792564,AMR,9/19/2022,31.68567807
9/30/2022,Anguilla,4,14202,North America,72.82073,AMR,9/26/2022,28.16504718
10/7/2022,Anguilla,10.25,14202,North America,72.83481,AMR,10/3/2022,72.17293339
10/21/2022,Anguilla,19.5,14202,North America,72.98972,AMR,10/17/2022,137.304605
12/2/2022,Anguilla,28.75,14202,North America,73.03901,AMR,11/28/2022,202.4362766
12/9/2022,Anguilla,38,14202,North America,73.03901,AMR,12/5/2022,267.5679482
1/3/2023,Anguilla,38,14202,North America,73.06718,AMR,1/2/2023,267.5679482
1/6/2023,Anguilla,38,14202,North America,73.06718,AMR,1/2/2023,267.5679482
2/10/2023,Anguilla,,14202,North America,73.088295,AMR,2/6/2023,
3/10/2023,Anguilla,,14202,North America,73.088295,AMR,3/6/2023,
3/17/2023,Anguilla,,14202,North America,73.088295,AMR,3/13/2023,
12/29/2023,Anguilla,,14202,North America,73.10238,AMR,12/25/2023,
5/17/2021,Antigua and Barbuda,7,92850,North America,2.7797523,AMR,5/17/2021,7.539041465
5/21/2021,Antigua and Barbuda,3.5,92850,North America,7.5928917,AMR,5/17/2021,3.769520732
5/25/2021,Antigua and Barbuda,2.5,92850,North America,9.962305,AMR,5/24/2021,2.692514809
5/26/2021,Antigua and Barbuda,2,92850,North America,12.228325,AMR,5/24/2021,2.154011847
5/27/2021,Antigua and Barbuda,1.5,92850,North America,13.909532,AMR,5/24/2021,1.615508885
5/29/2021,Antigua and Barbuda,1,92850,North America,16.29833,AMR,5/24/2021,1.077005924
5/31/2021,Antigua and Barbuda,1,92850,North America,18.164782,AMR,5/31/2021,1.077005924
6/3/2021,Antigua and Barbuda,2,92850,North America,19.57889,AMR,5/31/2021,2.154011847
6/6/2021,Antigua and Barbuda,1,92850,North America,23.149166,AMR,5/31/2021,1.077005924
6/7/2021,Antigua and Barbuda,1,92850,North America,24.659128,AMR,6/7/2021,1.077005924
6/9/2021,Antigua and Barbuda,1,92850,North America,25.23425,AMR,6/7/2021,1.077005924
6/12/2021,Antigua and Barbuda,1,92850,North America,25.68013,AMR,6/7/2021,1.077005924
6/15/2021,Antigua and Barbuda,,92850,North America,26.19817,AMR,6/14/2021,
6/17/2021,Antigua and Barbuda,,92850,North America,28.640818,AMR,6/14/2021,
